pmid,HGNC
29512900,PDGFRA
29512900,MET
29512900,AKT1
29514790,DICER1
29514845,CTLA4
29514845,MYC
29515108,ESR1
29515238,MPL
29515238,CALR
29515238,IDH2
29517810,EGFR
29518481,EGFR
29520054,MAX
29520435,VEGFA
29520435,IGF1
29520654,ESR1
29520847,INSR
29523664,FAT1
29523764,FAT1
29525276,ESR1
29525276,DNMT1
29526256,VEGFA
29526492,MAX
29526691,KRAS
29526821,ACTG1
29526821,SDHB
29526824,KRAS
29528794,RASA1
29529389,BRD4
29530493,NR4A3
29530667,VEGFA
29530770,ESR1
29530770,DNMT1
29530932,RB1
29530932,MTOR
29530932,EGFR
29530932,MET
29530932,BRAF
29530932,CTNNB1
29531316,ESR1
29532892,MET
29532892,DNMT1
29533005,DNMT1
29533458,EGFR
29533782,BRCA1/2
29533782,BRAF
29533785,RASA1
29533922,CTLA4
29534684,VHL
29534684,EPOR
29534684,DNMT1
29534684,SDHD
29534953,DNMT1
29534953,FAT1
29534957,MET
29535047,DNMT1
29535127,DNMT1
29535129,MET
29535129,ARID1A
29536182,DNMT1
29536761,ALK
29537683,DNMT1
29538091,CTLA4
29538253,MET
29538376,ALK
29540602,EGFR
29540602,DNMT1
29540614,VEGFA
29544131,DNMT1
29544131,FAT1
29544515,CTLA4
29544515,ACTG1
29544708,ACTG1
29545463,CTLA4
29548582,CALR
29549159,CTLA4
29550207,NR4A3
29550566,MET
29550965,CALR
29550965,ACTG1
29551775,VEGFA
29551775,KDR
29553837,DNMT1
29553955,NTRK1
29554463,DNMT1
29554494,CTLA4
29554494,PRKAR1A
29555248,DNMT1
29555313,ESR1
29555661,CTLA4
29555661,MYC
29556048,CTLA4
29556048,BRD4
29556048,MYC
29556347,ACTG1
29557251,ESR1
29558277,ESR1
29559292,CALR
29559471,CTLA4
29559471,FH
29559471,MTOR
29559471,AKT1
29559475,MYC
29559515,CYP19A1
29559730,ESR1
29562902,EGFR
29563138,ALK
29563139,AXL
29563491,DNMT1
29563506,KRAS
29563506,BRAF
29563506,MYC
29563537,NPM1
29563537,FLT1
29563537,HGF
29565196,SETD2
29567272,BRCA1/2
29567283,DNMT1
29567798,BCR
29567798,ABL1
29567812,EGFR
29567812,KRAS
29569711,ATM
29570891,RB1
29572027,EGFR
29572245,MTOR
29572775,ESR1
29572775,AR
29573941,BRAF
29574715,ATRX
29574715,MYCN
29574715,ALK
29576427,EGFR
29576624,KDR
29578041,U2AF1
29578107,AR
29578115,AR
29579325,MET
29579325,PTEN
29579331,EGFR
29579334,EGFR
29579361,BRAF
29580878,DNMT1
29580948,EGFR
29581250,AR
29581547,MYC
29581547,AKT1
29584549,ERBB2
29588307,MTOR
29588392,ESR1
29588392,DNMT1
29588393,CTLA4
29590007,FAT1
29590008,ERCC2
29593098,BRCA1/2
29593099,PGR
29595070,ACTG1
29596618,ACTG1
29596633,DNMT1
29598952,CALR
29599246,CTLA4
29599344,PTEN
29599344,RASA1
29599344,MPL
29599344,EGFR
29599344,ATM
29599344,BRAF
29599410,EGFR
29599410,ALK
29601842,EGFR
29602802,CALR
29603015,PGR
29603015,MAX
29603015,DNMT1
29603593,DNMT1
29604293,KRAS
29606020,RTEL1
29606341,CTLA4
29606349,EGFR
29606573,CALR
29606586,NTRK1
29608241,MYC
29608241,RTEL1
29608257,PTPRD
29608257,ACTG1
29609532,BCR
29609532,ABL1
29609532,DNMT1
29609590,MYC
29609590,ALK
29610121,EGFR
29610366,GREM1
29611022,PTEN
29611022,AKT1
29611029,BRCA1/2
29613770,ACTG1
29614993,MET
29614993,DNMT1
29614993,FAT1
29615371,RASA1
29616555,AR
29617189,GNAS
29617360,CTLA4
29617652,BRCA1/2
29617660,CUX1
29617662,ESR1
29617662,RET
29617662,ALK
29617669,PTEN
29618041,BRCA1/2
29621542,AKT1
29622276,HGF
29622464,DNMT1
29622466,KRAS
29622466,POLE
29622581,BRCA1/2
29622795,CTLA4
29622795,PRKAR1A
29622797,XIAP
29625050,MYC
29625050,AKT1
29625052,SDHA
29625052,ATM
29625052,RET
29625052,MET
29625052,BRCA1/2
29625055,RUNX1T1
29625833,PRKAR1A
29626121,MAX
29626307,FANCA
29626845,MET
29627288,FAT1
29627316,KMT2A
29628290,IDH2
29628290,BRAF
29628290,CUX1
29628290,CTNNB1
29628419,ACTG1
29629997,FAT1
29632055,BRAF
29632060,RASA1
29632060,DNMT1
29632061,ACTG1
29635257,IDH2
29635281,EGFR
29635281,ATM
29635808,NR4A3
29636300,VEGFA
29636300,KDR
29636300,ALK
29636357,ESR1
29636358,IDH2
29636358,KRAS
29636358,CALR
29636358,HRAS
29636358,ALK
29636358,PDGFRA
29636358,RIT1
29636358,EGFR
29636358,RET
29636358,KIT
29636358,GNAS
29636358,KDR
29636360,MTOR
29636360,PTEN
29637571,DNMT1
29641297,MET
29641806,CYP19A1
29641940,AR
29642919,ALK
29644507,IGF1
29644557,KRAS
29644557,BRAF
29644557,APC
29645075,ESR1
29648637,DNMT1
29648922,ACTG1
29648922,DNMT1
29649635,VEGFA
29649635,CTLA4
29650000,POLE
29651744,PRKAR1A
29652130,FANCA
29652597,NF2
29652926,RASA1
29654067,KRAS
29654067,KMT2A
29654067,BRAF
29654068,MET
29654068,AXL
29654263,SUFU
29654263,GLI1
29654263,PTCH1
29654267,CALR
29655803,EIF4E
29655803,MYC
29655803,CTNNB1
29655803,AKT1
29656442,KIT
29656442,KDR
29656442,RET
29656787,CD79A
29656854,NR4A3
29657135,RET
29657135,KDR
29657135,NTRK1
29659608,KRAS
29659608,POLE
29660005,MET
29660005,KDR
29660005,AXL
29660403,CALR
29660984,ALK
29661274,DNMT1
29661776,PGR
29661779,ESR1
29662077,IDH2
29662238,ESR1
29662238,AR
29664714,ESR1
29664714,MET
29664714,CYP19A1
29664714,AKT1
29665799,BRAF
29666301,CTLA4
29666301,ACTG1
29666304,FH
29666304,PTEN
29666304,AKT1
29668254,DNMT1
29669169,BRCA1/2
29669169,ATM
29669169,NBN
29669753,CTLA4
29669753,BTK
29669947,NR4A3
29669947,CTLA4
29669947,PRKAR1A
29672299,CTLA4
29672827,INSR
29673125,EGFR
29673125,KDR
29673125,KRAS
29673644,INSR
29673712,AR
29673807,RTEL1
29674118,ACTG1
29674426,PGR
29674426,FH
29674508,EGFR
29674508,BRAF
29674595,PDGFRA
29674707,VHL
29675984,FAT1
29680193,VEGFA
29680193,SRC
29680231,MET
29681481,CALR
29681510,IKZF1
29683790,EGFR
29683790,PTEN
29684080,PTEN
29684080,HRAS
29684080,RET
29684080,MUTYH
29684080,BRCA1/2
29684110,CTLA4
29684136,FAT1
29684361,VHL
29685160,CTLA4
29685881,CYP19A1
29685953,RTEL1
29686424,EGFR
29687320,BCR
29687541,ESR1
29689244,DNMT1
29689435,CALR
29689435,TERT
29689595,ESR1
29690784,ARID1A
29691406,AR
29694419,CTLA4
29695284,MET
29695284,DNMT1
29695515,SRC
29695515,BCR
29695515,LYN
29695638,ESR1
29695638,BRAF
29695638,AKT1
29695765,VEGFA
29696562,ERBB2
29698399,ERG
29698419,MET
29698681,MYC
29698863,TERT
29699564,DNMT1
29700003,AR
29700408,ESR1
29702001,DNMT1
29702529,RASA1
29702529,ARID1A
29702736,MAX
29702736,FLT1
29703161,ESR1
29703161,BRAF
29703765,EGFR
29703818,MAX
29704385,CTLA4
29704768,NTRK1
29705034,VEGFA
29705034,U2AF1
29705281,RUNX1T1
29705872,DNMT1
29706184,CALR
29706467,AKT1
29707759,ESR1
29707987,VEGFA
29708513,DNMT1
29708785,MET
29710216,SRC
29710216,KIT
29710216,SDHB
29710216,PDGFRA
29710228,RASA1
29710228,ATM
29710228,APC
29710228,BRCA1/2
29710228,CTLA4
29710531,DNMT1
29712835,AR
29713085,CALR
29713085,CTLA4
29713085,PRKAR1A
29713835,CYP19A1
29714651,PDGFRB
29714651,CTLA4
29714651,PDGFRA
29716923,CTLA4
29716928,FAT1
29718398,EGFR
29718398,IDH2
29718398,MET
29718453,KRAS
29718453,BRAF
29718453,EGFR
29718453,APC
29719265,ATRX
29719265,IDH2
29719265,PTEN
29720227,CTLA4
29720450,MYC
29720450,PTEN
29720577,CTLA4
29720585,CBL
29720585,KRAS
29720585,BRAF
29720585,KMT2A
29720585,MYC
29720585,FLT1
29720724,CTLA4
29722173,MITF
29722655,ESR1
29722851,FAT1
29723088,EGFR
29723088,TERT
29723393,FH
29723397,BCR
29723397,ABL1
29723397,SRC
29723397,DNMT1
29723419,DNMT1
29724315,MAX
29724895,NPM1
29724895,DNMT1
29724895,FLT1
29724899,KMT2A
29725014,IGF1
29725898,KRAS
29725898,EGFR
29726910,CTLA4
29727689,ESR1
29728204,CTLA4
29728604,VEGFA
29728604,MYC
29728694,ESR1
29728788,PRKAR1A
29730462,MET
29730775,IDH2
29730775,DNMT1
29730791,ATRX
29730791,IDH2
29730801,HLA-C
29730801,PRKAR1A
29733510,BRCA1/2
29733524,ESR1
29733524,BRCA1/2
29733524,INSR
29735552,RTEL1
29735668,VEGFA
29735668,MYC
29737375,CTLA4
29737948,MTOR
29738634,ESR1
29738634,CALR
29739047,CTLA4
29739788,RB1
29739933,ESR1
29739933,HRAS
29739933,AKT1
29741409,DNMT1
29741423,CTLA4
29741562,ESR1
29741794,BCR
29741794,BTK
29741984,MYC
29742009,MET
29742077,BCR
29742077,ABL1
29742281,CTLA4
29742281,AKT1
29742974,ATM
29742974,BRAF
29743104,CTLA4
29744674,ESR1
29746918,DNMT1
29747487,DNMT1
29748190,VHL
29748447,CTLA4
29748883,MET
29748904,RB1
29748904,AR
29748904,PTEN
29748955,PRKAR1A
29749485,SDHA
29750173,CALR
29750984,NR4A3
29751946,AR
29752011,CALR
29752326,BRCA1/2
29752328,FAT1
29752687,CYP19A1
29752687,DNMT1
29753700,APC
29753700,SUFU
29753700,BRCA1/2
29753700,PTCH1
29753700,CTNNB1
29754581,PGR
29754934,VHL
29754934,ATM
29754934,MTOR
29754934,AKT1
29755131,ESR1
29756307,REST
29757455,VEGFA
29757889,CTLA4
29758280,CTLA4
29760221,AR
29762200,RASA1
29762200,MET
29763719,CTLA4
29763719,RB1
29765151,MET
29766943,REST
29766943,VHL
29768119,ALK
29768210,PRKAR1A
29769208,CTLA4
29769208,DNMT1
29769213,APC
29769244,CTLA4
29769244,AKT1
29769383,DNMT1
29769444,CTLA4
29769444,PRKAR1A
29770477,KRAS
29770477,BRAF
29770915,CTLA4
29770915,YY1
29770997,PGR
29771187,DNMT1
29771683,MAX
29773593,SRC
29773593,ABL1
29773600,CTLA4
29773717,KRAS
29774471,BRCA1/2
29774579,ACTG1
29774792,ATM
29775627,CTLA4
29775627,MYC
29775690,ESR1
29775808,DNMT1
29776892,GATA3
29776954,PTEN
29777402,RASA1
29777402,DNMT1
29777858,CTLA4
29779412,SDHD
29781452,RB1
29781813,CTLA4
29782209,MET
29782360,MET
29782362,DNMT1
29784193,KDR
29784675,CTLA4
29784736,EGFR
29784736,CALR
29784736,BRAF
29784736,ALK
29784750,BCR
29785452,DNMT1
29785570,KRAS
29785570,BRAF
29785570,PTEN
29785709,FH
29785709,INSR
29787320,CTLA4
29787612,DNMT1
29787740,DNMT1
29789220,EGFR
29789220,MET
29790189,CTLA4
29790189,AR
29791287,BRCA1/2
29791287,DNMT1
29791916,DNMT1
29792313,MTOR
29792313,PTEN
29792313,AKT1
29793804,PTEN
29793804,KRAS
29793804,POLE
29793804,APC
29795307,KDR
29795308,FANCD2
29795308,MTOR
29795437,ACTG1
29795437,CTNNB1
29797079,VEGFA
29799328,RASA1
29799910,KRAS
29799910,BRAF
29799910,MET
29799999,NTRK1
29800122,FAT1
29801090,BRCA1/2
29802443,MAX
29802443,FLT1
29802443,KDR
29802748,NR4A3
29802748,PPARG
29802810,BRCA1/2
29802810,HGF
29802888,EGFR
29802888,MET
29803316,ACTG1
29803544,RASA1
29804118,DNMT1
29804200,IGF1
29804902,CYP19A1
29806089,PDGFB
29806089,DNMT1
29806089,ALK
29806758,DNMT1
29807005,MET
29808907,CTLA4
29812997,CTLA4
29812997,PRKAR1A
29843069,MET
29843123,BCR
29843123,CTLA4
29843123,PTEN
29843123,AKT1
29843157,CYLD
29843755,EGFR
29843755,MTOR
29843755,IGF1
29843755,AKT1
29843782,FH
29844129,PGR
29844131,ERG
29844131,RB1
29844131,AR
29844131,PTEN
29844167,AR
29846104,BRD4
29846186,HRAS
29846186,KRAS
29846186,EGFR
29846186,BRAF
29846186,NR4A3
29848291,ESR1
29848569,KRAS
29848569,IDH2
29848569,EGFR
29848570,VEGFA
29848571,EGFR
29848572,PGR
29848573,CTLA4
29848573,ACTG1
29849141,CTLA4
29849141,PRKAR1A
29850791,AR
29851337,BTK
29852037,FEV
29853276,ESR1
29853276,BCR
29853276,ABL1
29853347,DNMT1
29853654,AR
29853658,KDR
29855336,EGFR
29855336,MET
29855336,SOS1
29855832,MET
29855867,FAT1
29858023,CALR
29858123,VEGFA
29858209,CTLA4
29858218,CTLA4
29858579,PGR
29858579,EGFR
29858579,SMO
29858579,ESR1
29858592,DNMT1
29858592,AR
29858753,CTLA4
29859792,CTLA4
29859851,FLT1
29860375,PGR
29860375,RASA1
29860938,IDH2
29860952,FAT1
29861396,EGFR
29861409,CTLA4
29861409,DNMT1
29862412,MET
29862550,RTEL1
29862550,DNMT1
29863451,CYP19A1
29863497,ATR
29866062,CALR
29866730,DNMT1
29866822,KIT
29866822,PDGFRA
29866946,RB1
29866946,PTEN
29866946,KRAS
29866946,CYLD
29866946,ERBB2
29866946,APC
29867224,PGR
29867224,BRAF
29867230,VEGFA
29868798,CTLA4
29868978,PGR
29868978,ESR1
29869091,ESR1
29870276,PTEN
29871672,CALR
29871672,CTLA4
29871672,DNMT1
29871885,CTLA4
29871906,BRCA1/2
29871907,VEGFA
29874140,DNMT1
29875101,FLT1
29875142,EGFR
29875142,SRC
29875142,MET
29875142,ALK
29878369,CTLA4
29878933,FAT1
29879283,EGFR
29880008,NTRK1
29880043,KRAS
29880043,ABL1
29880043,BRAF
29880043,PTEN
29880583,BRAF
29880584,CTLA4
29880584,PRKAR1A
29880584,SDHB
29880615,CTLA4
29880615,HLA-C
29882016,MTOR
29883836,CALR
29884417,PGR
29884417,CALR
29884572,MET
29884841,BRCA1/2
29885479,EGFR
29885479,DNMT1
29885479,ALK
29887261,MET
29889138,CALR
29891204,CTLA4
29891491,AR
29891538,CTLA4
29892016,ATM
29892050,ERG
29892050,AR
29893305,DNMT1
29893312,PGR
29893312,ERBB2
29893312,ACTG1
29893312,ESR1
29893347,NR4A3
29893456,NTRK1
29893465,DNMT1
29893852,ESR1
29894689,CTLA4
29894689,FH
29894722,DNMT1
29894722,EGFR
29894722,AR
29894852,ARID1A
29895438,MET
29895573,RUNX1T1
29895574,CTLA4
29895632,FH
29895903,IDH2
29895903,CREBBP
29895903,CTLA4
29895903,BRAF
29898407,KRAS
29898407,KIT
29898440,ESR1
29898988,CTLA4
29902295,EGFR
29903756,KMT2A
29903764,DDIT3
29903764,MYC
29903803,KRAS
29903879,BRAF
29903880,BRAF
29904935,MET
29905898,PGR
29905898,NR4A3
29905981,DNMT1
29906786,EGFR
29906786,KRAS
29907126,BRD4
29907126,DDIT3
29907126,MTOR
29907126,AKT1
29907126,CTLA4
29907552,DNMT1
29907587,DNMT1
29908790,FANCA
29909152,CTLA4
29909548,NR4A3
29909548,EED
29909548,EPHA3
29909903,FOXP1
29909907,EGFR
29909907,IGF1
29909985,MYC
29909985,AR
29909987,AR
29910179,CTLA4
29910179,PRKAR1A
29911447,BRCA1/2
29913253,MET
29913253,IDH2
29914571,PRKAR1A
29914571,CTLA4
29914571,AR
29914865,SDHA
29920189,NTRK1
29920746,DNMT1
29921690,RB1
29921690,AR
29922827,BRCA1/2
29922827,ATM
29922934,KRAS
29923573,CALR
29923573,TERT
29925470,SDHB
29925690,ACTG1
29927979,REST
29927979,DNMT1
29930101,SMO
29930101,CTLA4
29931220,BCR
29931220,ABL1
29931220,CTLA4
29934061,CTLA4
29935304,ALK
29935840,ESR1
29935911,MET
29936065,BRAF
29936695,CALR
29936695,IDH2
29936992,DNMT1
29937178,MET
29937183,EGFR
29937183,KRAS
29937183,BRAF
29937183,APC
29937235,MET
29937315,BRCA1/2
29938395,PGR
29938395,EGFR
29938395,MTOR
29939883,DNMT1
29940164,FEV
29940303,ESR1
29941483,MYC
29941483,AXL
29941486,VEGFA
29941486,CTLA4
29941486,KDR
29941929,KRAS
29941929,GNAS
29943065,DNMT1
29943192,BRAF
29945991,INSR
29946110,DDIT3
29946862,ESR1
29947443,DNMT1
29948021,IGF1
29948021,MTOR
29948021,DNMT1
29948050,ESR1
29948422,KRAS
29949739,CTLA4
29950729,IDH2
29951914,MPL
29951914,BCR
29951914,ABL1
29951914,CALR
29952768,ATR
29952768,CTLA4
29952768,KRAS
29953521,DNMT1
29954415,FH
29954777,BRCA1/2
29954777,ATM
29955146,ATM
29955146,CTLA4
29955146,BRAF
29955780,MET
29955787,AR
29955792,EGFR
29959421,ESR1
29960060,DNMT1
29960819,CTLA4
29960949,CTLA4
29960949,INSR
29961581,DNMT1
29961768,BRCA1/2
29961768,ATM
29961768,NBN
29961768,APC
29966533,CTLA4
29966574,DNMT1
29967955,DNMT1
29968028,ESR1
29968032,DNMT1
29968032,FAT1
29969665,CYLD
29969665,CTLA4
29969665,CALR
29969771,FAT1
29970311,CALR
29970312,PGR
29970903,VEGFA
29970903,KDR
29970903,AKT1
29971628,SRC
29971628,AKT1
29972759,MET
29972759,AXL
29973204,CTLA4
29974386,PTEN
29974386,MTOR
29974386,EGFR
29974386,BRAF
29974386,AR
29976499,KIT
29978187,VHL
29978187,SDHA
29978187,MET
29978187,SDHB
29978187,FH
29978216,EPCAM
29978369,ESR1
29978839,KDR
29978839,FLT1
29978938,EGFR
29980194,MAFB
29981925,KRAS
29981925,CALR
29981925,ALK
29981925,EGFR
29981925,BRAF
29981927,EGFR
29981927,RB1
29985536,TERT
29985747,ESR1
29985747,AR
29985958,VEGFA
29985958,MYC
29985958,PDGFRA
29986850,NTRK1
29987050,ESR1
29987050,SRC
29987617,FLT1
29988143,IDH2
29988143,DNMT1
29989647,MYC
29989647,NTRK2
29989647,AKT1
29989854,EGFR
29990498,EGFR
29991499,ARID1A
29994903,CTLA4
29995737,ESR1
29996881,EGFR
29996881,PTEN
29996881,MYC
29996881,KRAS
29996921,ATM
30001711,BRCA1/2
30001845,MAX
30002157,BRAF
30002278,CTLA4
30003105,KMT2A
30003105,MEN1
30003374,ESR1
30003996,MET
30003996,CALR
30004066,SDHD
30004250,RASA1
30005627,EGFR
30005627,ACTG1
30005678,FH
30005678,ACTG1
30005774,DNMT1
30006258,MUTYH
30006258,NPM1
30006258,CBFB
30007292,CALR
30007460,KIT
30011772,DNMT1
30012111,AKT1
30012563,AR
30012564,MTOR
30012564,RHOA
30012564,AKT1
30012853,CTLA4
30013179,KRAS
30013182,FH
30013182,SDHB
30013182,SDHD
30013198,IDH2
30014974,CYP19A1
30015407,CALR
30016125,RASA1
30016549,MET
30017245,BRAF
30017298,MET
30017606,DNMT1
30017792,CALR
30017792,CTLA4
30017832,CALR
30017832,RET
30017832,ALK
30018078,BTK
30018330,EGFR
30018330,PTEN
30019239,BRAF
30019892,EGFR
30021768,PGR
30021768,CTLA4
30021886,CTLA4
30021886,HLA-C
30022636,DNMT1
30024932,MYC
30025829,CD79A
30026000,BRCA1/2
30026002,BRCA1/2
30026327,MET
30026381,RET
30026382,VEGFA
30026382,MET
30026382,KDR
30026382,AXL
30026421,MET
30026444,PGR
30028037,PGR
30028037,FLT1
30028180,CYLD
30028180,BRD4
30028180,DNMT1
30028227,SDHB
30029048,FAT1
30029054,HGF
30029671,CREB1
30029671,EIF4E
30030507,CTLA4
30031393,BRAF
30032208,BRAF
30032834,ESR1
30032847,EGFR
30032847,KRAS
30032847,ALK
30033370,BRCA1/2
30033370,MYC
30033370,AR
30035644,DNMT1
30036075,MET
30036367,DNMT1
30036367,GTF2I
30037817,ESR1
30038051,FAT1
30038102,EGFR
30038102,IDH2
30038102,MST1
30038102,ATRX
30038220,MET
30038220,AXL
30040145,FAT1
30041611,DNMT1
30041611,CUX1
30041929,ALK
30042150,KRAS
30043542,RASA1
30044692,NR4A3
30045838,CTLA4
30045932,CTLA4
30046001,ESR1
30046001,CYP19A1
30046006,CTLA4
30046848,BRCA1/2
30048016,DNMT1
30048249,KDR
30051528,IDH2
30051528,PTEN
30051528,EGFR
30051528,BRAF
30051528,TERT
30051528,BCOR
30051528,ATRX
30051648,CTLA4
30053074,HGF
30053905,BRAF
30054333,CTLA4
30054844,DNMT1
30055110,EGFR
30055110,BRAF
30055822,RTEL1
30056194,MET
30062507,ESR1
30066921,DNMT1
30067614,BRCA1/2
30067866,CALR
30068596,CTLA4
30068596,RB1
30068706,BRCA1/2
30068732,SDHA
30068946,MYC
30069001,FH
30071517,EGFR
30071761,BCR
30071761,ABL1
30072189,CALR
30072189,ALK
30072189,EGFR
30072189,MET
30072189,RET
30072474,EGFR
30072474,MET
30072474,KRAS
30073261,EGFR
30073261,KRAS
30073321,BRAF
30074634,BCR
30074634,ABL1
30074820,FAT1
30077838,ACTG1
30078158,PRKAR1A
30078412,TERT
30080238,BCR
30080238,MTOR
30080238,LYN
30080238,AKT1
30080238,BTK
30080238,CTLA4
30081867,FLT1
30082399,IDH2
30082472,CTLA4
30082475,PGR
30082475,MYC
30082475,RTEL1
30082477,YY1
30082906,CTLA4
30082906,PRKAR1A
30083962,MET
30084837,MYC
30085891,DNMT1
30085892,DNMT1
30087028,KRAS
30087114,KRAS
30088010,EGFR
30088010,ALK
30088438,DNMT1
30089113,RASA1
30089113,PPARG
30089585,MAX
30089600,ESR1
30089600,ALK
30089602,EGFR
30091945,DNMT1
30092682,EGFR
30093273,MET
30093402,CTLA4
30093402,ALK
30093446,KIT
30093446,EGFR
30093446,GNAQ
30093446,BRAF
30093449,MAX
30093449,MYCN
30093506,BCR
30093506,SRC
30093506,BTK
30093506,CTLA4
30093506,MYC
30094870,PGR
30095787,MET
30097486,KRAS
30097487,CTLA4
30097487,BRAF
30098765,DNMT1
30099369,BRCA1/2
30099371,CALR
30099375,RASA1
30099541,BRCA1/2
30099541,DNMT1
30100187,MYC
30100187,AR
30101644,SPRTN
30102945,DNMT1
30102945,FLT1
30104333,ESR1
30105393,MET
30105436,DNMT1
30105436,NTRK1
30105844,PDGFRB
30105844,PDGFRA
30105925,BRCA1/2
30107003,DNMT1
30107186,EGFR
30108227,CTLA4
30109253,CTLA4
30111609,CTLA4
30113761,BRAF
30113886,VHL
30113886,BRCA1/2
30113886,DNMT1
30115641,FH
30115641,MYC
30115641,BTK
30115642,NR4A3
30115691,EGFR
30115691,BRAF
30116949,MET
30116949,DNMT1
30117185,CTLA4
30117185,FLT1
30117318,KIT
30118336,DDIT3
30118336,CTLA4
30118680,ESR1
30121253,FH
30121253,DNMT1
30121369,CTNNB1
30121453,CTLA4
30122201,PGR
30122201,FH
30125673,CALR
30125737,NR4A3
30126942,MYC
30126942,AKT1
30128502,CTLA4
30128712,BRCA1/2
30128712,NTRK1
30128950,MET
30130254,KRAS
30130254,MYC
30130255,CTLA4
30131183,GATA3
30131183,SDHB
30131292,ESR1
30131386,RB1
30131386,DNMT1
30132257,DNMT1
30132904,DNMT1
30133211,CYLD
30135306,ESR1
30135306,CTLA4
30135483,KRAS
30135575,AR
30136072,ESR1
30136444,ESR1
30136444,CTLA4
30136444,AKT1
30137025,HLA-C
30138052,NR4A3
30139837,MTOR
30139837,AKT1
30141208,NR4A3
30141208,ABL1
30142336,YAP1
30142336,KRAS
30142336,GNAS
30142421,DNMT1
30147088,ERBB2
30147092,REST
30148828,ESR1
30148829,ESR1
30150674,BRAF
30151832,DNMT1
30153220,CALR
30153220,CTLA4
30153491,BCR
30153704,NR4A3
30154146,CTLA4
30154193,CTLA4
30154228,EGFR
30155999,DNMT1
30156029,CTLA4
30157165,DNMT1
30158597,ESR1
30165468,MYC
30165468,DNMT1
30166399,ATR
30166615,DNMT1
30168118,ESR1
30168120,VEGFA
30169285,RASA1
30170102,DNMT1
30170810,INSR
30170819,MET
30171048,CALR
30171227,MET
30171229,NBN
30171229,FANCD2
30171229,ATM
30171229,BRCA1/2
30171229,FANCA
30171258,EGFR
30171428,CYLD
30171428,RTEL1
30171428,CALR
30173085,VEGFA
30174176,PGR
30174304,ABL1
30175400,ATM
30175400,FH
30175400,BTK
30176700,RASA1
30177437,BRCA1/2
30177462,MTOR
30179056,FH
30179225,CTLA4
30179225,APC
30180881,CTLA4
30181173,FH
30181415,BRAF
30181421,MET
30181421,PRKAR1A
30181422,BCR
30181422,ABL1
30181424,BRCA1/2
30181563,HRAS
30181564,MYC
30182349,ARID1A
30183674,DNMT1
30185888,MYC
30187281,MET
30190014,CTLA4
30190019,DNMT1
30190304,ESR1
30190304,INSR
30190514,AR
30190611,MET
30191256,BRAF
30191523,PGR
30191949,ACTG1
30194005,KRAS
30194005,PTEN
30194005,CTNNB1
30194286,CALR
30194286,KIT
30194286,DNMT1
30194768,MET
30194770,MAX
30197261,KRAS
30197278,NR4A3
30197327,RTEL1
30197327,SDHB
30197338,REST
30197362,ARID1B
30197362,CTLA4
30197362,BRAF
30197417,KDR
30198908,MYC
30199306,MSH3
30199306,BRCA1/2
30201431,CTLA4
30201983,NR4A3
30203184,VEGFA
30204239,ARID1A
30204247,NTRK1
30205041,NPM1
30205045,ESR1
30205045,KRAS
30205045,EGFR
30205045,CTCF
30205045,MYC
30205739,ATM
30205948,KRAS
30205948,EGFR
30205948,BRAF
30205948,GNAS
30205948,APC
30206162,AR
30206162,PTEN
30206162,AKT1
30207029,AKT1
30207853,MET
30209121,BCR
30209121,BTK
30209589,CTLA4
30211813,MET
30211813,AKT1
30212988,CTLA4
30213196,NR4A3
30213394,ESR1
30213394,MYC
30213405,ACTG1
30213750,CTLA4
30213835,ATR
30216436,ESR1
30217290,CTLA4
30217568,AR
30217764,PGR
30217930,MTOR
30217930,RHOA
30217930,PTEN
30217930,AKT1
30218243,DNMT1
30219280,KRAS
30219280,CTLA4
30219628,BRAF
30219720,KRAS
30219720,BRAF
30220313,MET
30220324,DNMT1
30220459,IDH2
30220708,PGR
30220708,MTOR
30221462,DNMT1
30221685,KIT
30221685,DNMT1
30223390,VEGFA
30225619,DNMT1
30227232,RTEL1
30228205,KRAS
30228205,CALR
30228205,CTLA4
30228205,BRAF
30228210,EGFR
30228210,RET
30228210,MET
30228315,CYLD
30229539,IGF1
30229539,INSR
30230111,PGR
30230111,CTLA4
30230111,ESR1
30230117,PGR
30230117,ESR1
30230531,MET
30230539,RTEL1
30231323,BCR
30231328,ESR1
30231328,BRCA1/2
30231331,EGFR
30231331,KIT
30231331,BRAF
30231331,KRAS
30231338,RASA1
30231359,ESR1
30231366,REST
30231371,BRAF
30231399,PGR
30231399,ESR1
30231854,KIT
30232083,BRCA1/2
30235018,FANCA
30237308,MTOR
30237308,AKT1
30237418,AURKB
30239509,EGFR
30239794,PGR
30239794,ESR1
30240327,BRCA1/2
30240655,DNMT1
30240661,KRAS
30240661,MAF
30241151,ESR1
30241157,RASA1
30241264,RTEL1
30242021,EGFR
30242021,CTLA4
30242021,HLA-C
30242092,AURKB
30242092,AR
30242094,BRCA1/2
30242112,AR
30242577,PGR
30242577,ESR1
30243655,KRAS
30243655,BRAF
30244101,ESR1
30244107,ESR1
30244107,RASA1
30247249,CALR
30249211,DNMT1
30252677,CTLA4
30252677,FH
30252929,ESR1
30252929,MYC
30254092,KRAS
30254092,FH
30254130,BTK
30254150,CTLA4
30254212,BRAF
30254248,CTLA4
30256657,ARID1A
30256657,FAT1
30256787,MTOR
30256787,PTEN
30256815,CTLA4
30256815,APC
