pmid,tsne1,tsne2
14758945,45.19604,10.781111
14759989,45.334248,30.91594
14761282,-9.764815,40.790405
14761918,33.508217,25.052803
14761922,23.886433,-1.4115797
14762215,-48.26852,4.7365994
14762738,-23.495342,-32.571365
14762775,1.8265744,35.377625
14762844,20.890137,-32.090534
14762885,47.661846,-28.026274
14763162,-43.007996,37.27526
14764523,-11.5915575,1.7074564
14765206,18.789831,15.10103
14766251,32.155296,-15.31677
14766261,45.518272,10.003881
14767197,19.959219,-25.464436
14767265,-34.73622,-0.107207246
14767270,31.664072,2.1523144
14767271,29.36935,-17.060484
14767278,18.070326,14.740732
14767343,-29.179356,23.280195
14767344,-30.212969,8.511868
14767486,-29.405363,34.08233
14767557,11.600998,-6.8821435
14768409,13.359967,-26.779661
14769143,-16.73444,8.114856
14769300,37.466812,14.870525
14769576,38.849922,10.400299
14770419,-38.69586,41.617134
14770430,-46.064095,-33.61427
14770432,18.56451,-55.979023
14770434,-42.136475,13.471613
14770440,-31.866877,-29.300772
14871807,-14.451003,32.30547
14871822,-10.95756,9.731875
14871828,-25.927952,34.010242
14871849,-29.87379,6.7385044
14871852,-5.731285,28.664103
14871958,-30.737282,10.321832
14871959,-48.66633,-31.644495
14871967,-34.299335,3.680323
14871968,-48.705116,-24.506493
14871980,-38.584232,34.577698
14871981,-30.803333,31.121601
14871992,-42.66362,24.533716
14959509,47.41929,-2.962998
14959510,30.586182,34.110382
14959910,21.587704,-9.64631
14960022,18.49181,-8.577691
14960128,-2.4197838,-20.724382
14960642,10.75458,11.040541
14962911,-8.473767,9.788374
14966086,36.472652,9.418183
14966087,23.91443,-1.9563706
14966090,41.205143,-28.052376
14966835,58.714893,10.84767
14966904,31.241413,58.064987
14967072,2.7407444,-33.833176
14967435,46.8629,5.4515724
14969799,56.681988,-10.876115
14969806,7.184192,-16.136667
14970186,-6.0525002,-3.357114
14970275,23.50676,39.030712
14970324,-12.443216,30.386229
14970933,-13.374644,-51.716373
14972483,14.000978,16.14154
14972486,-21.485844,-18.073067
14973056,-34.42678,5.4778028
14973107,48.643684,31.847176
14973553,-26.814253,35.210457
14974914,22.51061,43.351727
14976037,57.051888,-9.887281
14976243,-45.46608,13.27482
14977816,-44.47027,0.9092393
14977822,22.860918,39.87109
14977829,-41.844933,-28.777386
14977831,-11.172894,29.332624
14977833,-13.604114,33.22579
14978136,-31.939835,-3.622648
14978137,-31.392202,4.384799
14981104,33.64378,34.836166
14981540,26.879688,44.109398
14981546,-43.23785,13.783876
14981576,-0.24914831,-15.057011
14981582,-9.896532,-25.314192
14981586,-45.473362,0.5191918
14981587,-7.0310864,-30.183796
14981588,-7.9717636,-21.531734
14983484,57.21992,-8.396706
14983489,36.980446,16.961199
14983495,18.650629,-1.904374
14983497,46.089893,12.086356
14984482,29.488186,35.84873
14984487,-9.121893,-19.372822
14984944,-41.461647,-28.422422
14984949,28.360575,12.693514
14985354,-38.143925,42.246597
14989126,3.5215266,-27.415375
14989129,6.124869,-28.213793
14989251,-4.110763,-37.157658
14989933,-11.286507,41.54902
14990206,11.893735,-35.768887
14990210,15.008675,-40.990875
14990410,31.35293,-13.404885
14990632,-43.140884,-8.377989
14990633,-44.63458,-8.027047
14990638,-53.838734,-28.543259
14990641,-11.750347,-13.260965
14990643,-37.883778,-28.796423
14990644,49.92597,-35.30455
14990647,-53.411877,-22.76373
14990650,-60.232323,-18.391596
14990824,6.800332,16.358305
14990858,-14.562881,8.478041
14991488,23.604261,-0.6584241
14991544,-10.212128,0.030180743
14991575,-49.596302,33.826206
14991762,-22.019836,22.930515
14991874,20.836819,-6.2762537
14993019,31.25546,16.010778
14993021,-30.055666,23.30624
14993027,33.66807,-4.3817396
14993030,-11.053021,31.049284
14993230,-42.366524,-9.907442
14995904,1.6155943,-13.837332
14996703,-54.825157,10.510314
14996724,-20.554644,41.41452
14996753,8.169788,23.627563
14997047,-30.458881,34.962242
14999140,20.03153,35.98827
14999772,-10.396774,58.31229
14999804,50.277584,-32.36658
15000150,-30.62896,31.336063
15000155,-4.993393,-31.73255
15000497,11.669009,1.2518048
15001159,-30.865389,2.4856665
15001264,7.2264223,5.7972646
15001271,14.079661,61.678284
15001675,5.090702,18.60608
15001994,-5.213984,6.2139454
15002033,-49.151165,33.599842
15005290,-18.976648,-3.0493968
15005686,-4.6524553,-49.77474
15006563,1.4770224,-15.774424
15006598,-32.112953,10.199965
15006602,-49.87755,35.125454
15006913,-13.256906,33.1599
15006915,47.237434,30.279642
15007087,-40.15817,-35.75354
15007381,-41.059494,46.510445
15007386,-43.097507,10.018507
15008605,-4.192642,-0.9284918
15008611,-5.719901,-39.608265
15008663,52.647392,-25.49386
15008864,10.458361,-12.746419
15010366,-10.930941,1.1400139
15010372,-2.5439353,-4.6171794
15010819,20.149305,-26.918507
15010843,-34.852493,39.239914
15013588,-37.358654,-23.894457
15014007,-35.88024,2.0746267
15014015,-58.18972,17.228857
15014018,2.4627204,-8.344901
15014019,19.69049,3.9980218
15014451,-36.171787,11.667041
15015567,-5.807873,-17.49071
15015663,47.694633,5.38521
15015890,-38.729794,-42.797646
15015892,-12.648555,-34.081135
15017201,32.30379,-6.8932595
15017208,53.747868,-9.643864
15017211,17.608332,12.944744
15017562,37.32466,1.269053
15017563,40.918854,7.0664244
15017593,-8.741721,37.455616
15019922,35.02178,-47.842037
15019924,21.58809,21.342833
15020603,53.397717,-33.943428
15020607,-32.82667,-18.147533
15020610,-7.0084925,0.081122555
15020612,-40.0898,-8.581361
15020613,-40.238842,-4.5164967
15021147,36.793198,2.4862375
15022283,21.812666,3.9936676
15022284,-34.4543,-44.74422
15022285,-33.230347,-38.184505
15022287,-19.04042,1.5329134
15022503,9.97867,-14.006554
15023242,-26.05591,-22.931936
15023243,-44.342323,-31.94255
15024802,49.21982,18.448818
15024803,16.015732,-23.100813
15025795,-49.61817,-20.01751
15026340,-30.434574,32.547085
15026399,16.46052,10.962952
15026548,-44.59642,24.452421
15026558,-34.00695,28.612776
15028437,16.61586,-18.590212
15036937,-31.841501,38.341553
15039208,-22.305326,25.281706
15039284,-49.306847,24.525797
15040860,-26.238155,-18.541258
15041505,42.763706,5.9611564
15041710,-17.501324,-18.456793
15041712,16.989708,0.38952264
15041713,-56.142193,-19.088333
15041714,-40.598225,-32.14507
15041997,-4.887859,36.427563
15041998,17.310255,35.16571
15042669,22.272017,25.6088
15042678,-28.543726,-47.06637
15042679,-56.36997,-16.690203
15042682,48.26646,5.310072
15042689,47.860077,5.2048683
15043303,40.81767,16.110073
15043311,26.335712,-0.184877
15043312,16.993313,42.08538
15043315,50.341457,11.068062
15043572,-16.296892,-55.67598
15044257,-7.9204307,6.2541933
15044693,-28.343311,-43.141582
15044850,-17.142162,30.617805
15045033,-22.306158,-32.023933
15046388,20.139914,-51.0875
15046647,8.990937,1.0387074
15046698,-12.685857,-18.79904
15046699,5.1223364,-15.225422
15046703,-20.577488,30.803495
15046708,0.016108427,-24.816685
15046711,-45.144104,-19.8546
15047152,-23.547937,35.03973
15047209,-44.77551,23.993465
15047210,41.28894,16.45404
15047220,-2.6162157,35.176487
15047229,-57.800667,25.448566
15047240,-26.121181,-22.31322
15047248,24.530966,16.765963
15047917,-13.197463,-16.789265
15047921,-35.782173,-21.782787
15048096,4.2228346,51.33878
15048588,-27.757465,3.5353312
15050311,58.12907,11.379756
15050312,-39.087044,-25.768837
15050324,21.524736,-4.0907087
15050333,16.751268,10.673988
15050341,15.657467,61.126713
15051011,31.115643,-8.238006
15051286,-3.891476,-23.79756
15051756,4.57253,38.260906
15052540,-7.7139325,-19.061258
15053285,54.540615,-30.627922
15053858,37.39889,43.80909
15056047,-43.16163,30.976362
15056053,-0.4915968,-29.107807
15056660,-47.543365,12.703103
15057147,-46.88026,-36.970776
15057152,-52.374435,-28.182629
15059881,-45.716354,10.032029
15059893,-10.358671,51.82899
15059895,-7.319071,52.323513
15059908,-25.54211,37.91048
15059912,-37.307285,11.854674
15059916,-49.41408,25.566313
15061177,31.00114,-13.664228
15061202,10.645445,16.064318
15061219,-15.87199,-39.494553
15061855,15.904501,-17.44752
15062370,11.256291,-36.60919
15064390,18.926908,14.178107
15065084,-26.508465,25.297335
15065087,49.311153,29.945192
15065703,7.4807634,-30.987696
15066230,8.265545,-30.49518
15066231,-7.782464,-24.063944
15066234,6.7138896,-40.52374
15066293,14.609233,9.079195
15067026,32.58094,35.003872
15067027,3.6458466,-5.4024825
15067028,-18.597906,-12.592462
15068853,-30.130058,6.3290815
15068894,-16.1261,-36.547077
15068908,-26.699402,-54.9584
15068954,15.252154,24.494835
15069322,4.5354977,-16.543415
15069390,-5.551055,-3.535913
15069677,-30.38097,34.263287
15069693,46.571507,36.014507
15070658,-25.63672,-39.73383
15070666,-42.779797,8.92804
15070705,22.335617,47.064457
15072613,21.053783,-36.80172
15072616,-14.284846,-44.38844
15072909,66.49614,-3.881073
15073038,-26.025717,-53.562725
15073107,-48.031567,-24.711916
15073250,9.274862,20.999737
15073252,10.888899,11.059891
15073601,7.8982363,38.226868
15073843,-44.484787,44.544945
15073851,-41.163826,-33.160053
15073859,-41.309086,-22.214233
15073863,-60.07932,-19.698147
15075898,-13.507344,-35.50127
15075899,7.4616528,17.867863
15075900,-12.82109,-49.23788
15075901,2.1382039,-31.092947
15075902,-0.7748634,-32.061836
15075908,-17.154482,-7.559523
15075910,8.8384695,-20.759428
15076134,-32.53754,5.425238
15076135,-29.609018,4.797949
15076291,18.365469,14.917879
15076656,52.762054,29.72474
15077226,-36.402657,-33.822495
15078173,-29.74592,44.767117
15078637,24.937159,1.1046611
15078708,29.994892,17.452805
15082704,9.684684,-37.659336
15082724,47.87761,-24.106731
15082977,31.660616,-4.240446
15083213,27.02144,50.17118
15083238,-8.12625,-36.990818
15084231,1.4618984,-14.762196
15084386,19.80505,-6.34686
15084387,-43.15553,-9.013052
15084390,-45.33981,-25.3326
15084617,-36.14672,-21.427238
15084622,-41.98212,-37.600925
15086415,-28.891708,5.275784
15087387,-18.344292,36.776817
15087402,-33.343754,6.7746296
15087668,-6.4147196,-5.715894
15087669,21.349154,25.901016
15087950,62.150997,-0.66877085
15087952,-2.0900495,-34.279102
15090449,-26.364439,-53.90278
15093188,-30.845324,-3.3963287
15093544,-23.492765,45.631855
15093752,-41.629547,41.335094
15093901,17.942507,-0.08626021
15093909,20.27285,1.5788523
15093918,-25.964687,-48.164368
15095260,-35.40469,17.608107
15095307,35.835934,36.193047
15096934,20.134277,-5.817208
15099937,-0.61249423,39.75169
15099982,26.96777,-20.515564
15100339,34.4439,28.727455
15101042,-11.801209,50.51099
15101717,-11.890805,-43.763874
15102348,-4.00732,-22.474699
15102596,-9.886778,-30.019297
15102659,-35.303127,9.708153
15102662,29.215988,9.827655
15102671,28.956995,2.2073357
15102674,8.030271,-42.620956
15104281,26.196198,42.71599
15104297,-11.808745,36.229397
15105056,43.406284,32.11906
15105813,-46.015152,10.578217
15105816,-2.5913496,28.7703
15109533,-33.40459,-41.208942
15109534,-33.81312,-41.390884
15109537,-5.6088796,1.7083375
15110803,40.341713,-15.302854
15111619,26.67623,-24.955347
15111770,33.83281,50.27627
15112147,14.270262,-41.79069
15112151,14.690327,-41.02002
15112245,18.625753,-1.8742312
15112248,26.77879,17.050259
15112256,32.143105,21.75169
15112259,41.06008,27.080498
15112261,-25.435968,-12.090359
15112263,38.1151,8.426733
15112267,-22.32729,-18.96302
15112269,-11.666167,-0.08841211
15112274,38.74187,3.4224916
15113103,-41.65792,32.518326
15113479,-26.149233,15.963755
15114121,28.015327,-16.809978
15114608,-0.92662376,-46.246857
15115918,29.255342,55.35477
15115994,16.746637,-13.608696
15117427,-2.4910285,-29.054075
15117428,-34.28025,-22.521395
15117692,52.11116,31.604073
15117978,-52.287163,-19.214579
15117979,-2.6574557,33.445198
15117980,-41.88516,-26.435139
15117994,44.725613,-41.498596
15117998,-2.995519,-20.588358
15118125,-54.60877,2.1901293
15120936,-10.682304,31.368168
15120945,-1.321196,-55.307972
15122078,-46.094196,-28.884449
15122080,-50.43643,-15.510243
15122082,-44.76282,-27.925709
15122330,-20.694769,48.333782
15122581,-22.997807,24.352888
15122662,-36.715397,-29.048027
15123414,13.792641,-45.543888
15123463,-17.18178,45.277134
15123464,27.591719,20.863964
15124134,14.4201975,-35.955803
15124136,-13.51268,-34.86293
15125609,-9.509114,-5.373673
15125746,-41.798832,-28.912598
15126317,-44.388493,13.705417
15126327,-10.96003,51.564762
15126331,-9.9699545,50.89074
15126336,-12.017572,53.96409
15126342,4.318407,51.149117
15126777,40.04613,-1.5910858
15126786,17.942223,15.002132
15127413,58.758858,10.88395
15127417,19.714489,-5.8071694
15128005,11.038679,-22.513365
15128893,18.168383,0.027849237
15130267,14.570219,-31.0989
15130943,-11.501045,-0.07420974
15131024,-56.11738,-17.168978
15131025,31.473612,40.658993
15131031,-52.93996,-30.00014
15131032,-53.55123,-27.961094
15131038,-2.0662954,25.968136
15131064,-36.367615,11.191536
15131399,24.09379,39.536625
15131446,24.971573,-15.736443
15131803,-3.1833262,-11.864209
15132712,10.735557,-38.76297
15133477,33.04301,19.086218
15133625,-55.00286,18.013174
15133726,60.185814,-3.8947399
15133775,50.08363,-32.954853
15136638,-34.53301,5.306375
15137959,8.76785,-25.695322
15137960,13.682588,-25.121828
15137963,22.170969,-30.081001
15138165,-29.179506,-41.87519
15138198,10.8175535,-36.87324
15139048,33.435253,22.133913
15139049,-21.957067,40.99742
15139051,26.643887,19.73337
15139061,-7.585869,-43.735348
15139064,-23.97818,-32.439816
15139070,-49.00681,-28.959478
15140289,32.155426,21.70586
15140551,17.675463,0.81490445
15141384,-23.106798,24.139866
15142117,-27.647379,-9.745242
15142632,-31.923697,39.11647
15142881,-12.564263,-7.758839
15142884,-7.5607247,9.923588
15143075,4.575563,45.28429
15143076,3.544643,-6.245397
15143077,51.904366,-35.167072
15143080,-17.330738,38.556873
15143081,-28.465546,-55.281925
15143094,39.34967,-24.381765
15143931,28.406202,-2.6485255
15145155,15.153389,10.358026
15145158,15.670596,7.1860666
15145176,8.361946,5.0337973
15146183,-11.252993,11.180243
15147377,-15.723566,-49.249317
15148492,-26.572998,-50.850914
15148495,-1.1473817,26.355835
15148625,3.3470042,-57.625206
15148626,-51.748394,-19.478449
15150304,-35.368706,-20.50912
15150783,64.84649,5.106332
15151202,-1.425656,37.367317
15151210,-6.75736,-7.7710147
15152445,9.753676,-23.379871
15154618,0.6682977,28.287407
15156951,9.519716,-23.61986
15157043,-22.607002,-28.422712
15158088,-10.740738,-19.665771
15158089,-44.53873,12.918132
15158092,-0.32913557,-3.7170062
15159402,-38.95711,47.31041
15160331,54.653816,-39.11087
15160337,18.460754,2.2856734
15160341,-27.53766,33.675526
15160344,-2.60152,-50.652878
15160354,27.543259,12.371235
15160952,-31.07265,-45.139107
15160957,-6.50571,-9.088577
15161575,3.7355244,-30.160278
15161582,15.735196,-53.54641
15161681,14.3608465,41.723286
15161682,12.907246,-34.953236
15161690,-43.24329,-18.830622
15161691,-33.374767,-37.663334
15161704,1.8669481,29.91088
15161898,51.464577,2.346354
15163277,-9.927488,-32.417793
15163807,10.422632,26.715591
15163811,17.722313,18.962929
15165094,-42.119476,-25.207489
15166190,52.58859,-4.7849813
15166319,18.180761,18.419699
15166321,18.16336,18.391222
15167006,-31.541832,13.799411
15167859,41.669724,18.663736
15167860,-47.984165,28.496029
15169793,-44.470623,-33.956078
15169794,-42.5868,-21.112743
15169797,-62.11262,-5.158261
15169798,-34.453083,2.1972978
15169803,-41.580532,-33.313137
15169807,-42.42164,-32.173607
15169808,11.75617,-6.611372
15169981,-17.684507,-31.861158
15169988,15.851869,-24.640102
15169990,35.220024,-51.836277
15170140,-51.028248,-26.466684
15170146,25.53615,-0.3016384
15172932,35.553066,-10.345073
15172972,-19.697151,-51.25658
15172988,-12.341206,49.757217
15173011,-46.952534,5.236715
15173093,-49.4947,24.62367
15173925,17.563084,40.754993
15173955,-39.49693,-36.613056
15174092,-37.599606,26.649874
15174521,18.250147,-6.3472886
15174900,-30.922743,44.138786
15175435,-43.12978,-32.99349
15176001,-22.726763,23.462523
15176047,-28.348164,31.703047
15178574,-33.797783,-49.62866
15178581,-9.349069,-0.28992203
15178812,-42.973255,1.0502408
15179190,-47.605206,5.8364406
15179621,-30.229094,31.385332
15180859,16.877527,-11.23411
15182098,12.532787,-37.14009
15183491,17.290173,61.12659
15183893,-54.978287,10.560386
15183966,15.8303175,10.977599
15184247,-0.20493944,9.426727
15184373,-22.6752,33.131237
15184404,26.131989,-33.75156
15184882,-51.277924,28.255445
15184994,-46.941303,-21.215248
15186434,-2.672916,-50.479694
15189954,14.665186,-20.098413
15189955,14.668919,-20.10291
15190500,20.01884,-31.402636
15190513,-13.374761,-37.523922
15191298,15.12351,24.336899
15191689,-7.782384,-24.063793
15192791,14.64386,-30.823215
15192792,17.671625,0.84513724
15193258,-37.929474,44.33997
15193263,3.9893243,36.471077
15194824,-2.4765396,37.71051
15195788,20.573822,-31.585814
15195930,-20.06399,-33.048183
15196868,-51.607063,-31.766287
15197092,29.44127,18.314865
15197190,-34.268173,-30.748917
15197191,29.73963,7.2902584
15197203,-20.510849,-44.771446
15197204,-27.796038,-50.341873
15197205,43.176918,-11.908611
15197208,-33.616467,-7.1543555
15197211,-13.906396,-31.030737
15197237,-8.080957,9.921731
15197484,-20.512932,4.7688055
15197794,-8.027518,37.002735
15197795,22.441122,27.493532
15197800,-33.506256,-41.36688
15197801,-23.23417,-37.42717
15197803,-36.406155,-44.011024
15198128,13.176708,39.569313
15198956,-25.090866,-40.07646
15199089,26.299541,-34.745182
15199091,21.964546,-2.7673724
15199413,-46.392006,12.708339
15199607,-1.1631446,31.456669
15200883,31.088923,58.55468
15201999,-4.4957895,2.8546362
15203279,-29.16353,-40.540485
15205156,14.796736,24.211086
15205598,-48.61018,-28.987177
15206013,33.061543,-31.066353
15207017,8.848203,-26.29312
15207019,4.191565,-16.583332
15209191,9.115161,-27.849674
15210113,-23.937407,38.47334
15210562,30.467892,24.315474
15210738,-31.401766,-46.54943
15212401,61.006958,-4.277827
15212536,-53.888073,25.787846
15212704,-32.532383,-27.03901
15213615,-4.6101995,-49.09887
15214593,-9.587151,-23.5114
15214978,16.158722,-16.108736
15217206,-4.6106887,-37.866703
15217505,29.700575,-43.69377
15217509,24.699045,18.932655
15217554,-12.780638,-46.66697
15217621,6.7099733,15.091129
15217827,-60.019077,6.196543
15217828,-12.005048,1.5071365
15217829,-27.04412,19.410778
15217834,-14.991627,7.464833
15217929,24.081537,48.18664
15217937,-44.34019,-9.326139
15217939,-40.52896,-5.0613003
15217947,-11.924812,37.619804
15217959,6.708678,-19.885647
15217967,-46.5983,35.53758
15217969,-38.80242,32.76965
15217970,-42.959255,0.9999814
15217973,-41.02203,28.280817
15218293,24.226831,1.3091681
15218298,-41.693123,-26.467003
15220824,-3.1447973,-14.0680065
15221215,47.610683,11.877268
15221218,67.39021,-1.8181744
15221790,4.455936,45.294376
15221817,11.363875,21.277082
15221928,34.07787,-26.865675
15221974,46.49814,36.22762
15221987,47.330654,12.721712
15221988,49.442036,-3.901445
15221989,-16.996687,33.98216
15221995,-1.261937,30.615446
15222001,16.433556,-8.719781
15223430,44.5241,0.3779539
15224032,27.414473,10.973966
15224347,-30.855532,24.671535
15224657,-9.737169,-32.171745
15224973,8.679608,-33.727097
15226186,-6.5605917,3.4521441
15226328,-42.36859,-9.6675
15226333,-34.21575,-48.886963
15226337,-28.471533,-46.338245
15231246,12.618125,-46.41734
15231672,-54.290287,10.110804
15231865,0.39613885,-56.339474
15233663,22.91035,1.2610338
15234027,-39.341976,-25.392607
15234041,27.631767,17.165606
15234044,10.116993,-2.776905
15234045,-49.919582,-20.069702
15234060,53.142067,6.071819
15234211,-38.776337,28.087181
15234563,-52.258812,22.499933
15234567,-20.066883,-35.06147
15234578,-14.069113,-38.5465
15235064,16.902227,-26.574245
15235103,-49.73185,25.072332
15235894,60.824368,-4.370603
15236166,24.036669,39.832886
15236278,9.257352,-20.06947
15236279,5.5234575,-0.7145412
15236312,32.91319,35.99963
15237377,35.519257,-4.6836762
15238424,-54.739445,10.41415
15238534,-21.181808,45.39945
15240147,-35.22613,12.300887
15240529,-58.47859,-21.249855
15240541,-32.991703,-5.533531
15240666,-35.38211,4.196048
15241821,-25.818134,-12.718404
15241834,42.37781,29.9012
15241841,34.890038,-31.601017
15242248,-13.177639,-17.294464
15242877,-2.9007223,28.823309
15243520,-6.03319,-48.45225
15244381,-2.1907501,-4.6683025
15244382,-2.0515733,-5.410709
15245942,-40.72516,-28.909586
15246627,-34.227737,2.784903
15247130,46.814053,35.007633
15247135,53.374268,25.845484
15247138,-55.154778,21.201015
15247354,-39.310608,-36.772915
15247709,36.594124,1.8360683
15247716,19.28873,13.824746
15249236,34.732502,15.848267
15249585,-14.724148,35.273148
15250574,61.156296,-0.5889016
15251940,-25.47221,-13.317839
15251979,-29.415384,-43.970142
15251985,-28.391626,38.914646
15252425,29.683258,-19.697794
15252836,-32.959644,34.744743
15253325,56.780724,-6.0212116
15254052,-44.59298,-20.479055
15254054,50.260563,-4.4215145
15254055,-37.144703,-50.044575
15254057,-27.675604,-48.02698
15254061,26.562935,-33.004955
15254062,8.078691,18.326777
15255111,-39.034416,-35.927402
15255162,6.18162,-32.973667
15255171,-13.246819,-53.749645
15256671,-48.353386,13.695222
15257998,47.50337,31.83659
15261445,-47.74402,1.1367406
15262120,41.02755,1.9442651
15262126,-37.556362,-29.827806
15262132,30.465803,-13.341196
15264247,45.00282,23.337221
15265787,-6.1816735,-46.418
15266090,-20.059196,56.726948
15266101,27.150982,-50.04732
15266406,46.520115,5.229559
15266415,63.134087,0.2690396
15266416,41.6364,16.746721
15269140,-41.678734,-13.882969
15269144,-34.132576,4.681965
15270645,-24.05147,-2.2144306
15270666,-4.049777,-31.015112
15271396,-14.80312,-33.382378
15271401,-14.124418,-52.131367
15271403,-14.740464,-33.41064
15271404,-4.6876845,-44.857857
15272278,-5.1716247,29.45951
15273336,18.998438,21.609756
15273730,-49.27117,34.514156
15273742,-21.67776,44.44591
15274059,54.53163,-39.140175
15274062,52.5218,-20.30116
15274063,38.51129,15.022443
15274072,41.680668,-35.9618
15274073,-44.46534,-21.75782
15274076,45.703045,8.965044
15274292,-6.5980167,31.933071
15275718,21.419657,-2.7603195
15275881,-46.165497,43.211174
15276495,-23.60657,33.073784
15277230,22.07676,35.82069
15279691,-10.759583,36.666977
15279719,61.330193,-1.7356122
15280203,-21.522318,-52.523323
15280837,-25.883463,-33.30746
15283571,8.623933,24.353523
15283886,33.83026,21.136547
15283896,13.818475,-36.115646
15284264,-4.466968,36.05785
15284266,58.013565,-33.54217
15285926,13.488821,7.9477296
15287028,-17.31994,57.862206
15287039,47.764053,5.285402
15289299,-8.751995,18.002377
15289302,32.996647,37.02716
15289315,-43.09206,10.013168
15289325,-27.826815,36.904728
15289333,0.37523752,47.526325
15289492,-20.774128,-16.471369
15289501,-28.03739,5.028411
15289730,-36.045357,-28.472574
15289733,28.290276,-16.081202
15290664,26.081604,53.876007
15291358,-51.324455,22.18475
15291979,-10.411132,-16.194672
15291981,26.056705,36.123276
15291996,48.246178,23.543455
15291997,39.02885,14.39941
15292069,-26.767973,20.503624
15292717,-44.85744,-28.057747
15292718,-25.952484,-22.439281
15295046,-5.376623,10.73962
15295773,47.43027,-31.780989
15297159,30.269344,10.469155
15297166,31.050735,-12.817535
15297168,-43.242096,-24.319937
15297186,-43.28129,-21.388542
15297188,40.926968,18.882454
15297192,-43.211147,-27.535109
15297392,-36.664803,-25.703318
15297402,-34.688286,5.3487744
15297403,-36.067562,-22.370522
15297407,-54.755287,-29.781128
15297408,-23.258257,-47.564537
15297410,-23.337791,-54.554794
15297937,22.166258,33.239643
15297946,5.3001647,-28.25139
15298144,0.9569481,20.729736
15298715,13.912028,-26.316315
15298945,26.854479,48.098194
15299050,12.955457,23.573008
15299055,10.92686,11.067609
15299063,17.280062,60.02289
15299069,-34.269115,-6.2084455
15299075,-22.398645,36.62278
15299080,-42.146355,18.68579
15300212,-47.530617,7.138189
15300556,62.27974,-0.70593464
15300806,-1.9089482,27.449442
15302462,-23.966534,-16.879456
15302481,47.4203,-9.8898735
15302502,-2.6873596,-50.298954
15302697,26.730474,18.558952
15302716,48.776974,2.4638336
15304571,-37.003853,11.830236
15305408,-40.020046,-33.34437
15305414,-44.44465,-0.39098784
15305421,-36.079975,11.139843
15306667,-12.947419,9.260177
15306933,19.952478,33.087273
15307099,-1.3398572,-1.144881
15307107,-4.067263,3.909826
15309507,-51.21438,30.715897
15309512,-47.64014,1.2350632
15310009,27.100073,50.14428
15310417,-32.173183,18.88538
15310775,35.661697,7.954614
15310776,-47.917114,-20.379843
15310777,1.752316,30.035946
15310782,-55.407616,-26.892832
15310783,-38.594254,-27.20672
15310988,21.92344,10.458554
15313733,21.318062,-1.5038118
15313915,-47.60782,32.56852
15313933,3.0834687,30.048658
15314510,-9.39721,-38.449207
15314514,-1.989618,-36.78175
15314546,-46.902306,-37.397
15316056,-8.556205,50.946594
15316311,14.380237,43.34921
15316901,-7.6321282,33.671528
15316905,30.908176,13.231056
15316945,20.485956,-2.9509892
15318926,-9.833877,-17.828688
15319277,-48.558304,19.009047
15322159,-26.151388,10.33349
15322516,25.694563,35.604637
15324695,-46.948303,5.4001365
15324916,15.201284,61.357418
15325608,39.673676,20.238556
15325704,-6.470196,-37.294235
15325705,-20.118137,-33.249405
15326380,-11.899051,53.919224
15328178,-17.096006,-17.717094
15328179,-41.44888,-28.383957
15328180,-56.514996,-23.01629
15328181,-33.475605,-37.460712
15328182,-36.112167,-22.690937
15328183,-48.861183,-12.141412
15328189,-44.788017,43.44317
15328195,-4.6861033,34.12432
15328326,22.619278,43.04362
15328808,15.606273,-26.458351
15328816,14.549406,-46.364075
15328892,6.833434,-33.35675
15328914,-4.724037,37.07502
15329151,-49.238506,16.049124
15329427,-12.139929,2.073795
15329897,-4.154394,35.13718
15329899,30.542864,18.547886
15329905,-16.212627,-15.11613
15329909,-31.349747,-2.2282214
15329918,-27.449736,-25.438463
15329920,51.09544,-36.685432
15330153,-28.76642,27.23463
15330900,24.28467,28.366081
15333137,21.046484,-16.409687
15333351,-13.6517725,-7.161095
15334634,59.747566,-2.4237165
15334875,-13.870156,-31.137817
15335313,-16.816591,-5.898418
15335320,28.148106,-50.439365
15336334,47.061275,-33.051632
15336652,-33.648346,11.136669
15337042,21.544052,-16.372417
15337043,26.29205,-14.305673
15337536,16.56454,10.566339
15337542,40.921043,-8.306069
15337795,47.61845,-10.454518
15337796,10.801984,-60.033787
15337802,4.417865,40.99615
15337805,38.195812,32.64213
15337811,8.689074,-21.598595
15337983,29.953354,22.807688
15339061,-34.265114,-22.537148
15341673,3.7039983,-26.033218
15341674,7.1841493,-16.290092
15341677,-32.565556,37.554012
15342366,-43.0587,9.360566
15342411,-36.052464,6.8812904
15342449,46.646545,36.176414
15342452,49.034336,37.245434
15342457,19.974903,35.981792
15342805,27.314116,8.189161
15342988,1.7028555,-56.95048
15345592,-48.216923,12.072678
15345597,-45.21332,13.146731
15349502,-1.3827243,-22.443304
15349753,-49.6243,-19.844078
15350354,29.673788,2.1280873
15350368,46.337704,-24.167822
15350937,7.8919296,-31.744375
15350944,21.47827,-10.450469
15350945,-3.0162904,-22.136482
15352122,-15.6129265,52.645138
15352642,15.818091,-54.089355
15353540,-26.836494,-33.99557
15353543,-20.036781,-56.99587
15354178,-12.62914,36.45194
15355900,-42.95043,-14.433857
15355902,-55.158276,-14.901838
15355903,-44.37905,-29.133587
15355921,25.66374,55.961124
15356041,55.873726,11.387519
15357517,13.688134,-49.450985
15358617,-30.445057,-3.1623158
15358622,-32.5575,38.334507
