pmid,tsne1,tsne2
24086435,-28.744606,-37.917324
24086701,-15.821248,-5.4802146
24088734,8.284479,-33.04925
24088735,-41.234497,-1.8633252
24088737,0.91424125,-27.714537
24088738,-13.655382,32.87068
24089344,26.40813,1.4879792
24089441,1.3352141,2.5623753
24089443,-24.402973,-4.8913717
24089446,-5.0768633,47.191505
24089458,3.1680896,-41.472652
24091328,-35.797195,-1.0117518
24091637,43.65128,-1.7398994
24091800,49.365067,1.8207293
24092807,-44.983517,14.03096
24092809,-5.837896,12.308004
24092920,-24.932962,-15.432644
24093167,4.2076473,-11.826286
24093170,10.704466,-8.462522
24093171,9.021728,-18.507593
24093173,-4.5493183,-1.9976898
24093213,-6.6332912,44.824123
24093636,-38.012302,-10.937229
24094657,38.373997,-18.835083
24094768,4.318371,33.21234
24094919,48.8456,-1.561386
24095296,-41.075787,27.12855
24095299,-5.2351146,36.94635
24095300,3.7819774,31.886723
24095609,11.40005,25.83558
24096096,-35.327106,35.993225
24096114,33.449524,0.90690166
24096757,23.122046,-2.5856547
24096759,26.564657,-12.034078
24097082,-33.618725,40.189922
24097199,43.441437,9.914045
24097631,-40.856102,16.172138
24097857,-21.265903,-21.068428
24097867,-21.05188,35.026688
24097870,-8.069499,-27.556133
24097873,11.957481,30.554834
24098663,-17.34367,-36.058983
24098947,-32.339596,-23.32702
24099077,45.992813,32.044403
24099838,29.785904,-19.108456
24099865,2.8951116,24.546568
24100444,-7.4880476,28.670717
24100628,-15.378552,-22.172087
24101038,-26.868017,41.839737
24101045,45.992767,32.044342
24101054,2.2894037,34.795807
24101120,-0.46411276,1.6600735
24101145,-10.82055,17.743343
24101169,13.282407,28.960278
24102023,27.83688,-23.505283
24102152,-40.454437,-7.993137
24104062,-21.704817,-16.581408
24104551,-26.48763,-38.45003
24104597,-29.649078,24.98428
24104864,18.982367,-7.1446404
24105075,-2.0222342,38.14947
24105720,-26.866686,12.05936
24105749,-17.946507,1.2485758
24105804,21.36528,-3.750314
24107866,-21.891136,19.141047
24108568,28.203657,5.486075
24108668,-10.555736,48.406578
24110442,4.070701,-18.1027
24111533,-24.672724,22.14184
24111632,-36.332634,33.156693
24111684,12.108824,-21.625101
24112602,34.127327,23.914759
24112766,36.929035,-2.1453097
24113744,28.849405,-25.55576
24113862,-10.3557625,21.984095
24114052,-16.653288,22.037504
24114121,-3.462171,46.017162
24114123,-3.498962,46.135296
24114811,5.2439666,30.434633
24115269,9.351867,-31.91581
24116138,0.19812164,-42.045338
24117234,-26.673943,41.45131
24117526,-4.867968,-1.7082604
24117644,7.828921,-31.403059
24117650,14.854904,-30.832052
24119832,17.502703,-20.179155
24120464,-1.2663234,-7.539339
24121170,10.306273,-25.17668
24121453,-12.7803545,42.288746
24121487,-6.6130047,-27.633778
24121883,29.12135,-21.248554
24122236,19.735344,-13.903178
24122371,17.485868,-4.372604
24122413,25.50473,18.035872
24122486,27.275059,14.988554
24122767,-1.5154364,37.531624
24122792,-11.600823,30.317213
24122794,-30.75708,-24.588438
24122795,-31.021456,-35.268574
24122801,44.764168,-5.805296
24122802,-6.3868294,-26.790382
24122817,12.298365,0.16724952
24122849,-3.363342,23.053274
24123018,3.8583832,41.899097
24123022,17.660805,23.120123
24123154,-41.33738,17.904095
24123354,-8.004413,-38.716328
24123531,-13.604794,7.110877
24123960,39.44538,-12.238121
24124593,-20.550232,-34.965374
24124660,27.011765,-23.421797
24125168,7.6689625,43.77669
24126219,24.503695,-17.666176
24126223,-17.201637,0.6071918
24126237,5.8445954,22.663387
24126239,-2.9704897,16.46396
24127346,2.211572,33.54448
24127446,-4.7736754,24.563232
24127448,0.69394684,47.204937
24127449,55.77205,-3.9958014
24127452,-36.31567,38.114693
24127454,-41.232746,40.002792
24128265,23.847172,-9.081746
24128299,14.322392,-28.509163
24128712,2.3950107,-9.98177
24128713,12.317841,44.922123
24128841,10.453048,-11.974124
24129343,1.7438475,-47.109764
24129344,-28.235859,9.2236805
24129824,21.322365,-3.9376657
24129825,22.271786,-1.4834169
24129826,22.593603,-2.6957676
24130049,-30.925291,-24.90975
24130053,-37.65118,-14.561153
24130067,47.52697,-6.703884
24130224,-3.8862598,-20.903883
24130372,32.015007,4.5504375
24130782,-40.504,0.3458287
24131140,3.0547807,43.71031
24132104,-36.455357,7.6535015
24132625,27.209126,-17.267532
24132665,19.237333,-20.765291
24132762,-4.7020516,-19.167902
24132809,-1.0092413,17.011002
24132922,10.836009,40.49726
24133630,-18.474562,-10.9952545
24133632,24.371708,-35.820778
24133827,-21.359827,19.839586
24134948,51.69253,-8.045838
24135144,0.94358927,-15.056888
24135146,-8.235481,28.644917
24135400,-24.631016,11.0912695
24135404,-24.787607,10.153764
24135408,-24.321857,9.314204
24135437,2.9550064,11.516867
24135786,-18.623209,-32.066128
24136008,30.56343,-11.8422365
24136140,27.99783,20.58305
24136493,29.699106,15.504875
24136668,31.467201,-38.671757
24136669,15.117025,-44.940933
24136882,-15.558906,-14.923112
24136929,15.019252,-50.998028
24138980,-8.723267,16.58379
24139077,28.323584,28.531178
24139211,15.438523,-17.019258
24139213,32.1179,-27.514261
24139215,3.8645544,-32.567497
24140183,1.9582506,30.463943
24141007,-35.840984,31.549868
24141364,-44.704586,12.069544
24141626,-22.981714,22.539793
24141699,37.502567,-0.54236436
24141896,34.91115,-24.54313
24141897,33.312054,-38.114304
24142775,13.724834,4.2001786
24142821,30.548294,45.187542
24142997,0.5679949,-41.86287
24143225,-23.895283,-33.139465
24144307,-39.546474,-19.03754
24144641,-26.602108,9.91856
24144643,-52.85632,8.456758
24145001,19.177559,-15.45041
24145339,25.72848,3.2000258
24145340,26.23292,24.053394
24145341,24.350964,-38.01308
24145344,-31.03594,11.893437
24145345,-9.835136,24.21549
24145360,-11.534558,29.225906
24145593,42.843826,29.976944
24145987,30.011078,-25.013542
24145992,37.639603,36.262035
24146203,-40.59047,37.74747
24146957,-30.405401,-33.760258
24147464,3.8399262,-3.8457515
24147499,1.8032435,-2.8895023
24148783,-17.765028,-19.688457
24149914,-40.618713,21.041471
24149943,-53.89462,9.705639
24150233,-10.771899,-29.300295
24151050,-30.816442,30.858976
24151090,-6.3406153,-30.079329
24152546,39.44774,-11.69852
24153240,-4.7762275,17.990849
24154598,-7.0198083,-9.543878
24154679,-40.956303,-0.47265935
24154839,-3.8523479,23.019106
24154870,-21.67684,-22.261883
24154958,-17.67572,-19.802263
24155971,-39.304222,-20.929571
24156330,14.3328495,20.936308
24158597,-8.68141,-17.994246
24158787,9.222925,28.167467
24158971,-0.6141555,-25.255741
24160479,36.971542,-4.510714
24160800,22.312449,-2.1376765
24160850,-41.387638,13.681166
24161422,28.546083,19.164574
24161946,-38.044254,-14.486843
24162015,-7.0243177,10.636695
24162108,-32.91369,-1.8205267
24162260,7.8673897,26.572601
24162813,-21.846062,-20.553724
24163127,12.519477,-51.15006
24163235,47.59569,9.93473
24163374,-36.194027,-26.001854
24165578,42.22774,-9.826443
24165726,-30.893059,-35.418106
24166051,-41.635822,21.206135
24166217,45.23759,6.2318397
24166348,-16.17233,16.955187
24166903,-13.391287,47.050617
24166906,-1.4738531,26.388372
24166930,6.1059976,-51.802326
24167321,-35.003048,-8.103657
24167362,-10.958503,-28.602728
24168094,26.420698,-42.75689
24168492,16.021442,-26.113602
24168499,22.918056,-0.12998654
24169495,-5.954967,-5.8754125
24170679,42.698715,11.892852
24170769,-34.82675,-23.32673
24170770,-7.795199,-21.816399
24171516,-36.352505,36.681576
24172097,19.020613,-30.616344
24172099,14.201692,-5.6022325
24173207,21.409723,-6.619834
24173541,-32.85586,-14.049262
24173543,-13.847903,47.53857
24173967,0.8856146,41.065037
24174654,27.257744,-34.934925
24175903,52.862186,6.55956
24176518,-13.8571,-12.0268755
24176733,-6.0504804,8.125967
24177031,-20.95198,-39.602856
24178622,-28.543892,28.237162
24178953,14.288382,9.710351
24182896,46.36226,14.015036
24182970,12.397998,-2.1998174
24183681,-44.895725,5.6300764
24183729,-16.24097,4.263887
24184025,-0.38133964,7.9792004
24185007,-24.338999,-17.4748
24185441,-28.905243,-13.573915
24185509,-7.480605,-37.198673
24185510,-16.059435,-22.627342
24185512,-16.199083,-22.683746
24185914,-24.231558,-26.594526
24186133,13.104566,-24.171576
24188089,30.202843,-35.05464
24188259,42.007008,-17.15975
24188260,-2.0119188,-6.47682
24188262,51.722332,-1.4935582
24188664,-21.520395,2.5297396
24188686,33.746586,-3.1469386
24188687,48.863922,-9.556383
24188993,29.149462,24.501707
24189068,-30.050022,-34.842224
24189270,31.25794,-7.3425074
24189460,-18.337875,-8.165335
24189513,4.6838565,41.148808
24190013,12.956421,-51.60081
24190111,28.812283,-20.822205
24190124,4.2859993,15.072456
24190505,7.223204,-21.40524
24190507,-25.036983,-42.64849
24190702,-9.089285,32.877087
24190760,25.107353,-15.719865
24192606,12.476781,0.775473
24197661,-13.015521,9.905673
24197760,25.793863,3.2399766
24199702,24.985348,8.308768
24199704,25.02346,8.64758
24199705,26.59223,5.156836
24199712,22.919031,48.259544
24199791,-30.051136,-26.875957
24200220,27.312826,27.224007
24200970,-32.56888,-29.7869
24202392,-20.05555,-13.814093
24202393,-20.236301,-11.39147
24202651,43.665222,-1.7358704
24204199,-25.701303,-18.2657
24204673,-32.961666,3.6772864
24204697,-31.318644,-33.850143
24204904,-27.170431,-27.49481
24204956,-3.2942379,-30.381542
24205039,4.0847273,-38.101368
24206094,-50.70486,-25.1203
24209764,3.688548,16.647852
24210073,-44.06045,-31.322628
24210818,-27.263578,-21.556559
24210829,43.326458,-10.534451
24211054,23.457342,-3.2048657
24211163,4.091096,29.43085
24211252,-30.454197,-35.63381
24211319,-35.518524,31.461452
24211400,9.279252,36.1795
24211678,53.0449,16.354128
24212720,23.925959,-24.990993
24214827,3.4428253,-5.551622
24215212,26.014696,-18.489147
24217091,-13.913721,-25.979298
24217577,-16.159828,-22.619667
24218360,-32.606747,2.0845904
24218601,-29.213863,-38.304752
24219029,17.76415,-1.3363154
24219178,-20.566185,7.1192927
24219359,-20.213585,32.171196
24219982,31.498917,17.898159
24220554,43.914143,28.862982
24220935,-4.67665,15.288078
24221746,26.225819,-34.035374
24222079,-10.019456,2.4463491
24222211,8.219213,27.76016
24222333,-37.627953,20.46926
24223100,-43.56184,10.1114435
24223206,-17.638727,-19.277681
24223792,10.942902,-31.373436
24223926,0.11363474,-34.569866
24224593,9.687799,-4.045771
24224900,-18.306326,9.392083
24225775,38.56547,29.167055
24225967,-27.040571,48.977795
24225968,-5.901093,-11.740087
24225970,43.982956,-16.878614
24231241,9.7908,40.731003
24231253,-6.44985,-35.90698
24231453,47.95694,-9.2247925
24231454,11.996821,30.666716
24232046,26.363306,6.195781
24235130,-41.09802,-19.540928
24236104,-17.384468,-42.60286
24236538,-38.751446,-16.471796
24236543,-13.715971,-5.3367505
24236631,3.803662,0.14424871
24236799,4.7438564,-20.960829
24236822,-43.272934,26.169874
24238042,26.264713,-14.415632
24238047,26.307407,-14.372654
24238569,-13.492479,6.191844
24238837,35.44796,-8.173971
24239210,6.505332,50.83204
24239220,-22.887718,33.87135
24239463,13.986148,-34.363297
24239464,-1.5751654,-17.515337
24239467,44.174595,-7.687356
24239472,-1.2463506,4.950613
24239476,27.04068,-9.500069
24239753,36.419537,12.058529
24241210,-20.02022,36.494125
24241212,18.00582,35.389774
24241967,20.206078,-4.117004
24242184,13.637995,-52.83836
24242675,17.344355,14.2395
24242677,33.28256,-14.1491
24242861,-12.121255,35.027042
24242874,-41.22364,-28.698135
24246524,34.20975,-35.070766
24246619,23.612309,-3.4092684
24246694,-46.61291,20.83621
24246787,43.690838,16.770927
24247168,-18.683023,-0.2696547
24248375,-3.5115662,-19.599804
24248530,21.798927,-4.045072
24248686,-36.218254,32.973194
24248697,1.9445404,11.783523
24248812,12.282693,-53.715538
24249419,37.174313,34.32853
24251854,-33.98902,11.932817
24252402,-8.721953,32.96974
24253314,11.240384,27.746124
24255704,-14.0846,-35.915977
24255716,-11.810103,-21.02417
24256379,27.629644,-40.47329
24256489,-2.4958296,-52.806816
24257566,4.104351,11.53556
24257567,9.510607,44.829903
24257568,35.061348,12.943754
24258498,-32.915474,16.766094
24258571,-19.30409,-0.3458478
24258575,7.9495716,13.362843
24258618,13.251349,-33.39083
24258622,-7.728478,10.496688
24258799,48.92188,-8.141536
24258854,29.291744,-21.424435
24258971,-6.9439116,-2.295559
24258972,-3.2143192,-12.967444
24258973,-0.8813895,-15.106793
24258975,-33.989098,5.2927437
24259006,-2.5442693,-16.015383
24259406,19.714579,35.63122
24259661,-6.823547,19.74736
24261389,18.46212,-15.869461
24261394,17.331991,-17.603123
24261650,28.171736,-4.445156
24262104,22.849133,-6.7087536
24262877,34.703598,0.88118947
24263403,34.30302,-8.435783
24264230,-25.414974,21.656696
24264568,45.02556,14.9695015
24264834,-33.896225,28.52744
24264883,16.233732,-24.732695
24265154,-21.765614,-12.140314
24265187,-22.633244,39.401634
24265793,14.717008,-44.39581
24266694,7.7437334,8.862125
24267169,26.684908,0.89698434
24267730,9.141774,28.318598
24267969,22.583717,-1.0403908
24268788,31.031311,20.707838
24270360,-11.464825,-44.700413
24270998,32.558968,7.8197937
24273036,-12.946458,18.263777
24273125,-24.976152,21.629177
24273642,20.739548,27.249247
24274653,5.799965,-23.718296
24275135,41.6244,27.782795
24275343,-0.040134363,-11.591478
24275618,1.7114565,15.511499
24276478,-9.656057,-20.960644
24277073,-30.001627,25.974033
24277076,-37.363537,-19.59561
24277454,59.125908,-1.6962041
24278466,-0.27834433,-38.88884
24282295,12.4142885,-23.683414
24282984,-22.91129,14.793551
24283756,-21.283487,10.487402
24283845,-4.265658,-6.8592243
24284057,-10.529175,-6.1913724
24284058,-44.578808,8.761942
24285434,-9.728038,-36.457077
24285872,20.128895,-35.46684
24286261,-18.897688,16.61019
24286263,3.1318457,12.650103
24286369,43.44394,-1.8369626
24287026,-21.383049,18.05939
24287065,-22.564434,28.414383
24287069,-34.06868,36.5554
24289589,-34.060703,-20.186811
24289610,5.418168,-53.44915
24289633,5.684328,-52.727474
24289969,2.7495546,-22.40165
24290378,10.402058,-49.914604
24290880,-38.56628,-14.56796
24291004,-42.30899,1.6802573
24291235,-19.387936,-35.070217
24291281,1.2142304,18.414406
24291547,24.221943,-9.589225
24292119,17.728088,-13.5479555
24292706,-33.99883,-0.36688352
24292963,-4.7296104,-12.332567
24294704,48.181507,-18.742105
24295420,-5.8343496,-24.859497
24295638,14.935118,2.6379426
24295643,-23.898241,-0.57468045
24296095,7.219784,3.6285803
24296344,30.618711,1.6667163
24296345,14.175413,-5.0929236
24296490,-40.297836,36.67466
24296828,-24.210745,-13.240725
24296856,7.457698,-34.730644
24297320,7.1808586,-43.35499
24297342,-29.254934,-30.192343
24297924,-23.404032,-27.015167
24297935,-10.73958,-18.017275
24297950,-2.8544607,32.494556
24297951,16.040922,34.944176
24298054,-22.645844,-41.63186
24298066,-5.6322184,-3.1627936
24298071,-6.0741997,-5.6005907
24298897,6.769349,23.408413
24300380,3.165861,-3.5755556
24300566,-6.323019,-17.417694
24300726,-7.765413,-32.515907
24301555,33.96679,24.277748
24302553,3.7246814,-51.35442
24304996,-32.36017,21.480902
24305702,-12.528503,-0.7486176
24305706,7.434619,-9.096252
24305708,2.024369,1.5446438
24305878,-34.370262,-15.690736
24305980,-5.3632135,-34.356804
24308545,-11.736252,-28.535488
24308791,-8.585416,5.7962675
24309327,8.531456,-22.128351
24309527,-46.40922,23.330654
24309529,-8.463472,-7.758167
24309530,-10.261199,-11.859497
24309979,-3.7312555,15.458968
24310147,3.7909124,-13.728192
24311149,-32.26749,8.085484
24311638,22.302265,20.637766
24311716,-9.011029,-6.9079657
24311722,-44.13112,-3.4259486
24311723,-30.827526,29.895695
24312360,-20.490915,-16.618282
24312594,-22.35957,-25.053997
24314019,-10.633682,-9.33075
24314216,-8.531743,-25.96223
24314340,20.972479,28.703129
24314636,-40.04017,-4.009801
24315100,-18.016228,-23.15773
24315301,35.579132,22.129255
24315549,20.701252,-4.6048093
24315563,0.45891038,40.517178
24315843,-35.350327,38.112747
24315886,20.081991,-24.6951
24316310,49.537933,-19.863873
24316981,-27.778801,-39.630077
24317174,6.2109666,-52.58019
24317177,49.808342,-12.963838
24317179,31.581537,-44.259575
24317969,48.955956,6.0521536
24317971,1.5819299,17.007553
24318804,39.683067,-12.413864
24319018,10.036441,24.363287
24319102,-36.51817,10.5648365
24319174,-50.51903,17.751793
24319209,-26.04238,26.223112
24319210,-21.45639,24.806316
24319224,-39.890755,38.097473
24319230,-32.25881,14.288429
24319232,-22.464844,18.81866
24319233,-20.937439,9.949713
24320142,-11.6902485,-1.8750998
24320558,-23.98579,15.360661
24321259,34.028244,20.706318
24321745,-42.308445,35.43358
24321784,44.608223,-5.7751584
24322981,-23.078402,-33.127636
24323026,-12.484081,9.579358
24323027,-21.552113,17.770546
24323028,-0.92346305,-35.858
24323034,-3.8707871,-8.646722
24323035,4.213353,29.209616
24323626,33.67597,-3.3667471
24323938,11.77661,-46.258015
24325202,40.918705,-9.235974
24325915,12.165168,-52.95369
24326607,8.87997,-32.46965
24326683,-13.666278,-28.735643
24327132,33.946423,-10.785735
24327271,-8.4489355,-6.297919
24327273,-6.995051,10.710743
24327519,-45.83355,-11.974257
24327584,2.319793,-7.132369
24328870,5.774221,-7.337551
24331658,28.40675,-14.113138
24332040,-18.680769,-31.236021
24332045,-43.559765,-15.396808
24332121,39.652008,32.182114
24332241,-23.558617,35.111115
24332369,-21.022228,-34.66118
24332512,-23.051666,34.43967
24332646,17.755987,-1.3964311
24332649,50.841705,2.4481704
24333361,39.318493,-7.1896057
24334461,3.4339786,-5.501295
24334761,-9.298042,-29.508652
24335103,-21.742008,34.726303
24335106,-32.0469,30.09971
24335661,29.714012,-17.97155
24335682,30.552328,45.21755
24335686,-49.27527,23.16411
24335887,-15.65731,8.454638
24337542,35.581352,-22.992054
24337596,5.6455274,-24.885254
24337612,33.598896,-15.471045
24337765,52.931927,6.631644
24337986,14.602301,22.211037
24338265,6.524987,-36.060013
24338666,-32.534504,-20.10549
24338986,3.5277622,23.987915
24339028,-1.0210618,33.112534
24339711,41.651108,-16.538923
24339954,18.885036,-7.4325337
24341323,32.38023,8.0496855
24341462,13.719687,-3.8195271
24342128,36.543186,20.022675
24342394,-40.59468,38.842186
24342730,6.5332274,49.72021
24343228,-32.9607,-0.038643956
24343987,-19.018034,6.993566
24344210,-40.22298,37.182835
24344220,-31.54564,4.7277956
24345007,16.916338,12.252233
24345009,-26.216705,-7.9132547
24345751,-32.14322,30.785427
24345755,-23.352634,-24.160614
24345772,5.662158,1.4452963
24345843,5.5885935,-14.463279
24345920,-21.392647,-12.677285
24346090,0.86091,-42.969597
24346101,-10.783692,38.845028
24346102,4.866286,40.94124
24346116,-44.266388,-0.5952768
24346128,1.6902214,-17.352293
24346688,4.785229,0.72529894
24347111,2.9222758,-15.677708
24347230,33.035347,-18.136255
24347383,43.371834,-1.2387078
24347462,-8.627282,39.836796
24347475,20.611002,-22.471027
24347532,-0.6450737,-24.59065
24349229,-23.317968,-16.365446
24349298,-29.555254,2.80223
24349411,-18.683758,-14.570779
24349422,-44.802402,3.4139273
24350987,-24.27772,9.638203
24351782,24.2983,2.407619
24352115,-9.641293,16.623207
24352574,5.100777,37.377167
24352642,-1.2101163,-22.77445
24352795,-24.864449,32.641903
24352973,53.838318,4.338576
24353130,5.1981535,-37.47713
24353160,-15.674499,6.6528916
24353313,-4.7154236,10.009715
24354521,-49.89459,18.425905
24354797,-15.822733,-12.7652855
24354963,12.392599,-25.911291
24355079,-25.11256,35.254498
24356097,-45.263206,8.834322
24356343,28.556213,-34.536762
24356815,-30.082607,-26.960693
24357730,-33.720318,3.091254
24357736,4.4895844,6.136406
24357739,0.18921436,-34.846783
24357742,11.125088,16.363724
24357743,23.511269,4.375862
24357744,-7.6853423,9.086543
24358483,46.17027,-10.062135
24359008,-23.7657,5.415386
24359243,-22.234217,33.101864
24360619,9.11201,4.149693
24360887,15.42506,13.152406
24361249,11.238305,14.008877
24361579,31.030745,-15.286376
24361733,17.155275,43.53818
24362026,-32.342907,-38.115753
24362051,1.8742925,14.825004
24362465,-36.33924,-16.780151
24362716,30.004345,-16.769085
24362951,8.999247,28.58421
24363397,-41.51854,-1.7228482
24366347,-6.5329523,-9.484643
24366692,-5.5721087,-24.4478
24366912,-13.866456,-49.139877
24366936,-42.268616,25.830257
24366937,15.938549,41.56015
24367394,4.0989394,-20.3413
24367670,-40.6522,-19.849709
24367851,12.23697,0.4464181
24367856,31.70163,0.5927352
24368190,-31.006502,-18.216688
24368283,33.869198,25.258532
24369020,38.815063,24.488228
24369366,43.03661,10.940436
24370204,32.612488,4.504379
24370903,24.771273,6.2536077
24371154,-0.99264276,-41.31073
24371308,-28.358679,-33.65444
24371449,-30.706324,4.4450207
24372873,26.348186,21.78791
24373782,19.196955,-20.689472
24373972,-16.772173,-27.656322
24374419,43.697895,-5.7118425
24374509,24.035334,0.7970424
24374823,15.913776,3.0072918
24374975,-13.088089,50.469585
24375125,-23.804922,19.081415
24375332,18.977001,32.697742
24375440,-4.687208,-18.780376
24375514,-29.916838,37.234608
24375894,-20.030876,10.427435
24376763,-43.338223,-2.840988
24377099,-30.359278,1.0159713
24377542,3.3205786,-52.872738
24377595,20.19353,-26.14885
24377625,50.713448,-21.844145
24377743,6.8499646,13.875726
24378410,-43.36114,14.562852
24378417,-17.955526,28.942545
24378705,-36.366146,14.311274
24379240,-17.428862,-30.524529
24379587,11.973,-7.8950386
24381225,-46.79901,6.0954905
24381226,-25.904213,30.975151
24381245,32.451565,-33.790085
24382697,39.104168,-2.6973255
24382707,-26.674688,20.718267
24382716,-36.85344,20.94124
24382782,-29.308725,26.611221
24382787,45.832333,-6.328308
24383436,20.290167,-9.201816
24383458,-33.22778,18.923487
24384157,36.152916,-4.2003922
24384360,49.833828,14.56333
24384374,-40.491425,-8.986717
24384493,11.308998,16.402615
24385156,18.428284,-40.297707
24385207,33.954643,-10.08537
24385210,26.566818,-14.040004
24385213,-5.3182955,-51.114136
24385541,-10.322261,-43.345654
24386943,3.1923914,12.558716
24386952,3.172365,36.944077
24387233,-2.4677825,4.096426
24387500,4.060416,-18.180101
24387824,16.271067,-24.767084
24388167,-9.952822,32.97152
24388362,-33.256714,-14.912599
24388440,-9.975207,-26.676468
24388774,-3.459986,12.107582
24388803,-40.57324,40.44208
24389137,14.511184,-44.308987
24389139,-26.621136,30.36146
24389429,37.92002,25.443434
24389430,-33.61887,-5.5108657
24389438,24.89533,8.496953
24389440,-7.11035,9.749735
24390270,21.44454,-18.013664
24390348,-3.6516945,-39.222706
24390423,-2.7521365,-1.1836205
24390424,-14.092651,34.16108
24390614,-4.8686633,-28.647278
24390779,24.38107,2.614508
24391105,49.22936,5.245536
24392968,-25.280527,10.953792
24393412,44.85029,-13.995641
24393751,2.8259196,6.798281
24393848,-19.982004,-34.808563
24394663,-47.087143,4.7082043
24394667,-25.990324,-0.39370885
24395109,12.737463,32.890507
24395633,-22.541609,25.250265
24396833,-32.774296,4.5402756
24396884,9.902221,38.318592
24397615,-18.75637,23.70003
24397773,8.259181,13.37529
24397994,19.663166,-15.548729
24398046,-16.461512,-18.655413
24398047,-5.295458,-20.136375
24399417,18.016756,-21.325085
24399853,43.517624,-16.092089
24399877,6.3237634,15.968927
24400111,0.8778046,-25.803234
24401365,1.7282703,-2.826212
24401634,19.498966,-23.712166
24401669,28.778643,22.465052
24401670,11.441354,42.797176
24401833,-5.149273,-15.46819
24402173,29.47031,-15.664392
24402232,23.7974,-3.3294475
24402411,7.888612,51.213142
24402422,-27.982822,-6.237211
24402721,4.4436235,-1.9489785
24402945,-19.926722,-11.042374
24402967,-14.28159,-7.660602
24403263,-9.704477,22.416409
24403270,30.041365,25.035284
24403478,-5.731024,27.2915
24404126,-31.687344,-15.32078
24404205,-33.240067,-20.751862
24405087,-21.472124,-20.586733
24405328,-55.76897,4.2617307
24405945,-38.433647,-31.283554
24406291,36.67557,12.294454
24406862,9.903671,-23.835571
24407165,-11.740971,16.431013
24407177,29.75483,-18.456182
24407557,10.160239,-11.009175
24407957,-41.71305,39.08878
24408202,-9.465394,-7.591355
24411190,16.849195,6.7488146
24411213,-0.66682655,-6.6725874
24411603,13.039779,18.273876
24411605,44.054424,-8.197604
24411621,40.951885,-7.6189866
24411628,28.735718,-16.967115
24411789,-7.6551785,-20.423645
24411921,-25.063057,36.368073
24412296,-12.506944,16.684599
24413733,-6.7709837,-37.818344
24413735,-45.07056,5.889516
24415539,-32.99716,27.600405
24416156,-9.855182,-28.99432
24416729,-13.978734,-25.113432
24418153,-12.529553,-36.508297
24418850,13.676388,-16.562315
24418928,-1.8625076,-43.009163
24419113,-41.976788,30.63406
24419114,13.803972,10.095473
24419115,27.310547,1.0114067
24419123,39.505398,-0.098532565
24419231,14.905894,-51.029343
24419419,4.801825,38.417862
24419420,3.9268947,39.8413
24421328,-8.484153,-9.055363
24421329,-21.162893,40.699005
24422672,-25.573711,-15.569208
24423611,-35.016315,32.448463
24423613,-41.7295,-22.01282
24424460,-20.476225,5.7649307
24425048,-23.767399,-42.34275
24425228,-21.219046,-28.599285
24425689,-46.059452,-28.902298
24425802,-23.576523,-23.901976
24428673,-26.368462,27.02645
24429336,-21.381248,40.69197
24429522,-23.537218,-23.566109
24429703,-3.8450255,-39.0313
24429876,-11.4732065,-20.357544
24429877,-12.633616,48.0709
24430974,7.5944724,-3.2786186
24431228,-39.607258,4.5048423
24433038,-26.961082,43.98756
24433105,-24.589048,9.8761835
24433812,2.3816633,0.63153124
24434057,32.43404,-2.4707723
24434078,18.65136,-9.351521
24434203,-20.899557,-39.79098
24434781,-34.94214,37.368
24435058,6.764156,4.6301346
24435060,-13.640236,33.71026
24435449,-31.433443,-34.437508
24435915,-18.071629,-18.02152
24436152,-6.662199,37.087063
24436474,43.781193,8.399542
24439565,-28.972534,38.52422
24439604,19.154896,12.69351
24439942,49.81112,-2.2802403
24440047,30.361984,21.49498
24440048,-27.122375,-34.32302
24440659,-28.074255,40.832294
24440832,21.147787,-18.051882
24441198,2.6823895,-43.794952
24441240,10.011693,-20.596544
24441663,9.558205,-21.105196
24442598,11.128234,13.619529
24442687,43.126896,-6.442234
24443277,-17.26881,48.188946
24443943,40.124424,-1.8459648
24444464,5.974893,-41.923073
24444476,39.12227,30.329868
24445347,-42.728207,-8.029713
24445498,20.566795,0.23120007
24445756,22.092611,9.188102
24445759,-0.9138649,33.11041
24446311,-43.278633,8.804665
24446873,-46.978065,9.895042
24447439,14.753766,-3.6845794
24447728,-39.826454,20.125809
24448245,-9.827464,-17.855597
24448499,8.264113,-44.483147
24448638,-3.2370355,44.783905
24448998,12.55879,-21.862429
24449231,5.5989428,22.10945
24450662,9.001461,-22.699635
24450858,-20.422083,34.854855
24451109,-13.865422,-10.295533
24451908,-37.37542,23.563858
24451947,29.044857,-16.376663
24452318,-29.522715,-19.357603
24452995,28.561487,9.1866865
24453002,-32.462082,-40.81372
24453058,-19.778648,-34.974907
24453066,40.933666,-19.237524
24453265,16.24645,-13.045923
24453292,-4.0092406,14.300883
24453294,33.671574,-5.5215187
24453992,-22.442917,-31.56686
24456586,-21.617165,33.937435
24456786,26.379908,-8.654814
24456823,17.501442,41.95803
24457057,-13.1300335,-26.700415
24457244,12.856036,-17.930368
24457572,29.77112,8.516834
24458845,16.029083,-45.722843
24459920,-37.91073,-23.487131
24460320,6.0136347,-52.894924
24461456,11.039313,-27.352894
24461458,55.170177,4.35383
24461514,-41.29565,14.664101
24462383,-9.527869,18.392288
24462393,17.69904,-5.5599437
24462504,38.25408,7.8734984
24462521,-13.861525,-31.419643
24462730,-18.8463,12.347567
24462743,-35.352882,3.3632843
